# Incident energy   MT=1 : (n,total)   MT=2 : (z,elastic)   MT=102 : (z,γ)
0.005680000000000001   30.21130856   2.182612672   28.028699359999994
0.005690000000000001   30.18712648   2.182466976   28.00466288
0.005700000000000001   30.162944399999997   2.18232128   27.980626399999995
0.005710000000000001   30.138762319999998   2.182175584   27.95658992
0.005720000000000001   30.114580239999995   2.182029888   27.932553439999992
0.005730000000000001   30.090398159999992   2.181884192   27.90851696
0.005740000000000001   30.066216079999993   2.181738496   27.884480479999993
0.005750000000000001   30.042034   2.1815927999999998   27.860443999999998
0.00576   30.017851920000002   2.181447104   27.836407520000005
0.00577   29.99366984   2.181301408   27.812371040000002
0.0057799999999999995   29.969487759999996   2.181155712   27.788334560000003
0.00579   29.945305679999997   2.181010016   27.764298080000003
0.0058   29.9211236   2.18086432   27.740261600000004
0.00581   29.89694152   2.180718624   27.71622512
0.00582   29.872759440000003   2.180572928   27.69218864
0.00583   29.84857736   2.180427232   27.66815216
0.00584   29.82439528   2.180281536   27.644115680000002
0.00585   29.800213199999998   2.18013584   27.6200792
0.00586   29.77603112   2.179990144   27.59604272
